"Plot Title: 21258495"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21258495, SEN S/N: 21258495)","Intensity, lum/ft² (LGR S/N: 21258495, SEN S/N: 21258495)"
3094,06/21/25 02:15:00 PM,14.421,2304.0
3095,06/21/25 02:30:00 PM,14.709,2432.0
3096,06/21/25 02:45:00 PM,14.613,2304.0
3097,06/21/25 03:00:00 PM,14.421,2304.0
3098,06/21/25 03:15:00 PM,14.230,1600.0
3099,06/21/25 03:30:00 PM,13.846,1536.0
3100,06/21/25 03:45:00 PM,13.269,1088.0
3101,06/21/25 04:00:00 PM,12.980,1152.0
3102,06/21/25 04:15:00 PM,13.173,1088.0
3103,06/21/25 04:30:00 PM,12.594,704.0
3104,06/21/25 04:45:00 PM,12.980,704.0
3105,06/21/25 05:00:00 PM,13.076,464.0
3106,06/21/25 05:15:00 PM,13.173,416.0
3107,06/21/25 05:30:00 PM,13.269,192.0
3108,06/21/25 05:45:00 PM,12.980,192.0
3109,06/21/25 06:00:00 PM,13.365,336.0
3110,06/21/25 06:15:00 PM,13.942,248.0
3111,06/21/25 06:30:00 PM,13.365,168.0
3112,06/21/25 06:45:00 PM,13.846,136.0
3113,06/21/25 07:00:00 PM,13.846,101.0
3114,06/21/25 07:15:00 PM,13.269,69.0
3115,06/21/25 07:30:00 PM,13.269,50.0
3116,06/21/25 07:45:00 PM,13.076,37.0
3117,06/21/25 08:00:00 PM,12.690,21.0
3118,06/21/25 08:15:00 PM,12.980,4.0
3119,06/21/25 08:30:00 PM,13.269,0.0
3120,06/21/25 08:45:00 PM,14.038,0.0
3121,06/21/25 09:00:00 PM,15.091,0.0
3122,06/21/25 09:15:00 PM,15.473,0.0
3123,06/21/25 09:30:00 PM,15.473,0.0
3124,06/21/25 09:45:00 PM,15.569,0.0
3125,06/21/25 10:00:00 PM,15.569,0.0
3126,06/21/25 10:15:00 PM,15.664,0.0
3127,06/21/25 10:30:00 PM,15.664,0.0
3128,06/21/25 10:45:00 PM,15.664,0.0
3129,06/21/25 11:00:00 PM,15.664,0.0
3130,06/21/25 11:15:00 PM,15.664,0.0
3131,06/21/25 11:30:00 PM,15.664,0.0
3132,06/21/25 11:45:00 PM,15.760,0.0
3133,06/22/25 12:00:00 AM,15.760,0.0
3134,06/22/25 12:15:00 AM,15.760,0.0
3135,06/22/25 12:30:00 AM,15.760,0.0
3136,06/22/25 12:45:00 AM,15.855,0.0
3137,06/22/25 01:00:00 AM,15.951,0.0
3138,06/22/25 01:15:00 AM,16.046,0.0
3139,06/22/25 01:30:00 AM,16.046,0.0
3140,06/22/25 01:45:00 AM,16.046,0.0
3141,06/22/25 02:00:00 AM,15.951,0.0
3142,06/22/25 02:15:00 AM,15.951,0.0
3143,06/22/25 02:30:00 AM,16.141,0.0
3144,06/22/25 02:45:00 AM,16.427,0.0
3145,06/22/25 03:00:00 AM,16.332,0.0
3146,06/22/25 03:15:00 AM,16.237,0.0
3147,06/22/25 03:30:00 AM,16.237,0.0
3148,06/22/25 03:45:00 AM,16.237,0.0
3149,06/22/25 04:00:00 AM,16.141,0.0
3150,06/22/25 04:15:00 AM,16.141,0.0
3151,06/22/25 04:30:00 AM,16.141,0.0
3152,06/22/25 04:45:00 AM,16.046,0.0
3153,06/22/25 05:00:00 AM,16.141,2.0
3154,06/22/25 05:15:00 AM,16.141,3.0
3155,06/22/25 05:30:00 AM,16.141,9.0
3156,06/22/25 05:45:00 AM,16.141,22.0
3157,06/22/25 06:00:00 AM,16.141,43.0
3158,06/22/25 06:15:00 AM,15.760,42.0
3159,06/22/25 06:30:00 AM,15.473,42.0
3160,06/22/25 06:45:00 AM,13.942,29.0
3161,06/22/25 07:00:00 AM,13.558,76.0
3162,06/22/25 07:15:00 AM,13.173,62.0
3163,06/22/25 07:30:00 AM,12.304,48.0
3164,06/22/25 07:45:00 AM,11.528,76.0
3165,06/22/25 08:00:00 AM,11.625,84.0
3166,06/22/25 08:15:00 AM,11.722,136.0
3167,06/22/25 08:30:00 AM,11.625,272.0
3168,06/22/25 08:45:00 AM,11.625,116.0
3169,06/22/25 09:00:00 AM,11.528,86.0
3170,06/22/25 09:15:00 AM,11.528,115.0
3171,06/22/25 09:30:00 AM,11.334,87.0
3172,06/22/25 09:45:00 AM,11.528,152.0
3173,06/22/25 10:00:00 AM,11.722,320.0
3174,06/22/25 10:15:00 AM,13.846,336.0
3175,06/22/25 10:30:00 AM,14.325,416.0
3176,06/22/25 10:45:00 AM,13.654,368.0
3177,06/22/25 11:00:00 AM,16.332,960.0
3178,06/22/25 11:15:00 AM,16.713,1536.0
3179,06/22/25 11:30:00 AM,16.999,512.0
3180,06/22/25 11:45:00 AM,17.284,2048.0
3181,06/22/25 12:00:00 PM,17.475,1728.0
3182,06/22/25 12:15:00 PM,17.475,2176.0
3183,06/22/25 12:30:00 PM,17.665,2048.0
3184,06/22/25 12:45:00 PM,17.855,2560.0
3185,06/22/25 01:00:00 PM,17.855,3072.0
3186,06/22/25 01:15:00 PM,17.950,2304.0
3187,06/22/25 01:30:00 PM,18.045,2816.0
3188,06/22/25 01:45:00 PM,18.426,3328.0
3189,06/22/25 02:00:00 PM,18.521,2176.0
3190,06/22/25 02:15:00 PM,18.426,4096.0
3191,06/22/25 02:30:00 PM,18.331,2816.0
3192,06/22/25 02:45:00 PM,18.331,3584.0
3193,06/22/25 03:00:00 PM,18.806,1664.0
3194,06/22/25 03:15:00 PM,18.806,2304.0
3195,06/22/25 03:30:00 PM,18.521,896.0
3196,06/22/25 03:45:00 PM,18.331,3200.0
3197,06/22/25 04:00:00 PM,18.331,512.0
3198,06/22/25 04:15:00 PM,18.616,768.0
3199,06/22/25 04:30:00 PM,18.521,1152.0
3200,06/22/25 04:45:00 PM,18.331,1088.0
3201,06/22/25 05:00:00 PM,18.045,992.0
3202,06/22/25 05:15:00 PM,17.950,704.0
3203,06/22/25 05:30:00 PM,17.855,448.0
3204,06/22/25 05:45:00 PM,17.760,496.0
3205,06/22/25 06:00:00 PM,17.665,288.0
3206,06/22/25 06:15:00 PM,17.665,192.0
3207,06/22/25 06:30:00 PM,16.903,144.0
3208,06/22/25 06:45:00 PM,15.473,117.0
3209,06/22/25 07:00:00 PM,14.230,152.0
3210,06/22/25 07:15:00 PM,13.750,96.0
3211,06/22/25 07:30:00 PM,13.654,47.0
3212,06/22/25 07:45:00 PM,13.365,22.0
3213,06/22/25 08:00:00 PM,12.883,11.0
3214,06/22/25 08:15:00 PM,12.594,4.0
3215,06/22/25 08:30:00 PM,12.207,0.0
3216,06/22/25 08:45:00 PM,11.916,0.0
3217,06/22/25 09:00:00 PM,11.528,0.0
3218,06/22/25 09:15:00 PM,11.139,0.0
3219,06/22/25 09:30:00 PM,11.041,0.0
3220,06/22/25 09:45:00 PM,10.944,0.0
3221,06/22/25 10:00:00 PM,11.139,0.0
3222,06/22/25 10:15:00 PM,11.334,0.0
3223,06/22/25 10:30:00 PM,11.236,0.0
3224,06/22/25 10:45:00 PM,11.625,0.0
3225,06/22/25 11:00:00 PM,12.304,0.0
3226,06/22/25 11:15:00 PM,12.594,0.0
3227,06/22/25 11:30:00 PM,12.883,0.0
3228,06/22/25 11:45:00 PM,13.076,0.0
3229,06/23/25 12:00:00 AM,13.269,0.0
3230,06/23/25 12:15:00 AM,13.461,0.0
3231,06/23/25 12:30:00 AM,13.365,0.0
3232,06/23/25 12:45:00 AM,13.558,0.0
3233,06/23/25 01:00:00 AM,14.900,0.0
3234,06/23/25 01:15:00 AM,14.996,0.0
3235,06/23/25 01:30:00 AM,14.900,0.0
3236,06/23/25 01:45:00 AM,14.996,0.0
3237,06/23/25 02:00:00 AM,14.709,0.0
3238,06/23/25 02:15:00 AM,14.996,0.0
3239,06/23/25 02:30:00 AM,14.996,0.0
3240,06/23/25 02:45:00 AM,14.325,0.0
3241,06/23/25 03:00:00 AM,15.282,0.0
3242,06/23/25 03:15:00 AM,16.237,0.0
3243,06/23/25 03:30:00 AM,16.332,0.0
3244,06/23/25 03:45:00 AM,16.618,0.0
3245,06/23/25 04:00:00 AM,16.237,0.0
3246,06/23/25 04:15:00 AM,15.855,0.0
3247,06/23/25 04:30:00 AM,15.187,0.0
3248,06/23/25 04:45:00 AM,15.282,0.0
3249,06/23/25 05:00:00 AM,14.613,3.0
3250,06/23/25 05:15:00 AM,15.187,20.0
3251,06/23/25 05:30:00 AM,15.473,49.0
3252,06/23/25 05:45:00 AM,14.804,81.0
3253,06/23/25 06:00:00 AM,14.230,128.0
3254,06/23/25 06:15:00 AM,14.134,160.0
3255,06/23/25 06:30:00 AM,13.846,184.0
3256,06/23/25 06:45:00 AM,13.558,224.0
3257,06/23/25 07:00:00 AM,12.980,288.0
3258,06/23/25 07:15:00 AM,13.365,304.0
3259,06/23/25 07:30:00 AM,13.076,336.0
3260,06/23/25 07:45:00 AM,12.787,368.0
3261,06/23/25 08:00:00 AM,12.304,352.0
3262,06/23/25 08:15:00 AM,11.819,400.0
3263,06/23/25 08:30:00 AM,11.819,496.0
3264,06/23/25 08:45:00 AM,11.722,512.0
3265,06/23/25 09:00:00 AM,11.722,512.0
3266,06/23/25 09:15:00 AM,11.625,512.0
3267,06/23/25 09:30:00 AM,11.625,608.0
3268,06/23/25 09:45:00 AM,11.625,608.0
3269,06/23/25 10:00:00 AM,11.528,704.0
3270,06/23/25 10:15:00 AM,11.334,704.0
3271,06/23/25 10:30:00 AM,11.334,768.0
3272,06/23/25 10:45:00 AM,11.431,992.0
3273,06/23/25 11:00:00 AM,11.528,1088.0
3274,06/23/25 11:15:00 AM,11.722,1088.0
3275,06/23/25 11:30:00 AM,12.594,1280.0
3276,06/23/25 11:45:00 AM,13.076,1280.0
3277,06/23/25 12:00:00 PM,13.654,1536.0
3278,06/23/25 12:15:00 PM,13.846,1728.0
3279,06/23/25 12:30:00 PM,14.517,1536.0
3280,06/23/25 12:45:00 PM,15.282,1536.0
3281,06/23/25 01:00:00 PM,16.713,1856.0
3282,06/23/25 01:15:00 PM,17.094,2560.0
3283,06/23/25 01:30:00 PM,17.284,2176.0
3284,06/23/25 01:45:00 PM,17.475,2560.0
3285,06/23/25 02:00:00 PM,16.332,2048.0
3286,06/23/25 02:15:00 PM,16.808,2048.0
3287,06/23/25 02:30:00 PM,16.999,2432.0
3288,06/23/25 02:45:00 PM,16.808,2048.0
3289,06/23/25 03:00:00 PM,16.332,1536.0
3290,06/23/25 03:15:00 PM,16.332,2048.0
3291,06/23/25 03:30:00 PM,16.618,1344.0
3292,06/23/25 03:45:00 PM,17.570,2176.0
3293,06/23/25 04:00:00 PM,17.665,1536.0
3294,06/23/25 04:15:00 PM,17.475,1984.0
3295,06/23/25 04:30:00 PM,17.379,992.0
3296,06/23/25 04:45:00 PM,17.284,1344.0
3297,06/23/25 05:00:00 PM,17.475,960.0
3298,06/23/25 05:15:00 PM,17.284,608.0
3299,06/23/25 05:30:00 PM,16.999,288.0
3300,06/23/25 05:45:00 PM,16.808,71.0
3301,06/23/25 06:00:00 PM,16.332,512.0
3302,06/23/25 06:15:00 PM,15.282,84.0
3303,06/23/25 06:30:00 PM,15.282,136.0
3304,06/23/25 06:45:00 PM,15.187,120.0
3305,06/23/25 07:00:00 PM,14.900,136.0
3306,06/23/25 07:15:00 PM,14.038,95.0
3307,06/23/25 07:30:00 PM,13.750,69.0
3308,06/23/25 07:45:00 PM,13.461,46.0
3309,06/23/25 08:00:00 PM,13.269,21.0
3310,06/23/25 08:15:00 PM,12.980,8.0
3311,06/23/25 08:30:00 PM,12.787,1.0
3312,06/23/25 08:45:00 PM,12.594,0.0
3313,06/23/25 09:00:00 PM,12.787,0.0
3314,06/23/25 09:15:00 PM,12.883,0.0
3315,06/23/25 09:30:00 PM,12.980,0.0
3316,06/23/25 09:45:00 PM,13.076,0.0
3317,06/23/25 10:00:00 PM,13.173,0.0
3318,06/23/25 10:15:00 PM,14.421,0.0
3319,06/23/25 10:30:00 PM,15.569,0.0
3320,06/23/25 10:45:00 PM,16.046,0.0
3321,06/23/25 11:00:00 PM,16.618,0.0
3322,06/23/25 11:15:00 PM,16.332,0.0
3323,06/23/25 11:30:00 PM,16.237,0.0
3324,06/23/25 11:45:00 PM,16.427,0.0
3325,06/24/25 12:00:00 AM,16.523,0.0
3326,06/24/25 12:15:00 AM,16.903,0.0
3327,06/24/25 12:30:00 AM,17.094,0.0
3328,06/24/25 12:45:00 AM,16.903,0.0
3329,06/24/25 01:00:00 AM,16.999,0.0
3330,06/24/25 01:15:00 AM,17.094,0.0
3331,06/24/25 01:30:00 AM,17.189,0.0
3332,06/24/25 01:45:00 AM,17.189,0.0
3333,06/24/25 02:00:00 AM,17.189,0.0
3334,06/24/25 02:15:00 AM,17.189,0.0
3335,06/24/25 02:30:00 AM,17.189,0.0
3336,06/24/25 02:45:00 AM,17.189,0.0
3337,06/24/25 03:00:00 AM,17.189,0.0
3338,06/24/25 03:15:00 AM,17.284,0.0
3339,06/24/25 03:30:00 AM,17.379,0.0
3340,06/24/25 03:45:00 AM,17.379,0.0
3341,06/24/25 04:00:00 AM,17.379,0.0
3342,06/24/25 04:15:00 AM,17.379,0.0
3343,06/24/25 04:30:00 AM,17.379,0.0
3344,06/24/25 04:45:00 AM,17.189,0.0
3345,06/24/25 05:00:00 AM,17.189,4.0
3346,06/24/25 05:15:00 AM,17.189,18.0
3347,06/24/25 05:30:00 AM,17.284,52.0
3348,06/24/25 05:45:00 AM,17.475,82.0
3349,06/24/25 06:00:00 AM,17.475,118.0
3350,06/24/25 06:15:00 AM,17.379,184.0
3351,06/24/25 06:30:00 AM,17.475,384.0
3352,06/24/25 06:45:00 AM,17.189,448.0
3353,06/24/25 07:00:00 AM,16.999,352.0
3354,06/24/25 07:15:00 AM,16.999,512.0
3355,06/24/25 07:30:00 AM,16.903,480.0
3356,06/24/25 07:45:00 AM,16.713,576.0
3357,06/24/25 08:00:00 AM,16.237,768.0
3358,06/24/25 08:15:00 AM,14.996,768.0
3359,06/24/25 08:30:00 AM,14.517,704.0
3360,06/24/25 08:45:00 AM,14.325,960.0
3361,06/24/25 09:00:00 AM,13.269,768.0
3362,06/24/25 09:15:00 AM,12.013,960.0
3363,06/24/25 09:30:00 AM,11.528,864.0
3364,06/24/25 09:45:00 AM,11.139,768.0
3365,06/24/25 10:00:00 AM,11.139,864.0
3366,06/24/25 10:15:00 AM,11.236,896.0
3367,06/24/25 10:30:00 AM,11.334,1024.0
3368,06/24/25 10:45:00 AM,11.236,1152.0
3369,06/24/25 11:00:00 AM,11.236,1664.0
3370,06/24/25 11:15:00 AM,11.041,1216.0
3371,06/24/25 11:30:00 AM,11.139,1536.0
3372,06/24/25 11:45:00 AM,11.334,1344.0
3373,06/24/25 12:00:00 PM,11.625,1472.0
3374,06/24/25 12:15:00 PM,11.722,1472.0
3375,06/24/25 12:30:00 PM,12.497,1856.0
3376,06/24/25 12:45:00 PM,12.013,2176.0
3377,06/24/25 01:00:00 PM,12.013,1728.0
3378,06/24/25 01:15:00 PM,14.230,2432.0
3379,06/24/25 01:30:00 PM,14.804,2048.0
3380,06/24/25 01:45:00 PM,13.942,1984.0
3381,06/24/25 02:00:00 PM,16.141,2048.0
3382,06/24/25 02:15:00 PM,16.523,2432.0
3383,06/24/25 02:30:00 PM,17.094,2560.0
3384,06/24/25 02:45:00 PM,17.665,2816.0
3385,06/24/25 03:00:00 PM,17.760,2944.0
3386,06/24/25 03:15:00 PM,18.616,2816.0
3387,06/24/25 03:30:00 PM,20.138,2432.0
3388,06/24/25 03:45:00 PM,20.901,2688.0
3389,06/24/25 04:00:00 PM,20.424,2048.0
3390,06/24/25 04:15:00 PM,20.805,3072.0
3391,06/24/25 04:30:00 PM,20.901,2304.0
3392,06/24/25 04:45:00 PM,20.996,1536.0
3393,06/24/25 05:00:00 PM,20.901,1728.0
3394,06/24/25 05:15:00 PM,20.710,1152.0
3395,06/24/25 05:30:00 PM,20.805,992.0
3396,06/24/25 05:45:00 PM,20.615,960.0
3397,06/24/25 06:00:00 PM,20.710,608.0
3398,06/24/25 06:15:00 PM,20.424,512.0
3399,06/24/25 06:30:00 PM,20.329,432.0
3400,06/24/25 06:45:00 PM,20.519,368.0
3401,06/24/25 07:00:00 PM,20.424,240.0
3402,06/24/25 07:15:00 PM,20.329,160.0
3403,06/24/25 07:30:00 PM,20.043,111.0
3404,06/24/25 07:45:00 PM,19.948,66.0
3405,06/24/25 08:00:00 PM,19.948,28.0
3406,06/24/25 08:15:00 PM,19.662,11.0
3407,06/24/25 08:30:00 PM,19.187,1.0
3408,06/24/25 08:45:00 PM,18.711,0.0
3409,06/24/25 09:00:00 PM,17.570,0.0
3410,06/24/25 09:15:00 PM,17.379,0.0
3411,06/24/25 09:30:00 PM,16.618,0.0
3412,06/24/25 09:45:00 PM,15.187,0.0
3413,06/24/25 10:00:00 PM,13.942,0.0
3414,06/24/25 10:15:00 PM,13.750,0.0
3415,06/24/25 10:30:00 PM,13.461,0.0
3416,06/24/25 10:45:00 PM,13.076,0.0
3417,06/24/25 11:00:00 PM,12.690,0.0
3418,06/24/25 11:15:00 PM,12.304,0.0
3419,06/24/25 11:30:00 PM,12.207,0.0
3420,06/24/25 11:45:00 PM,11.528,0.0
3421,06/25/25 12:00:00 AM,11.139,0.0
3422,06/25/25 12:15:00 AM,11.041,0.0
3423,06/25/25 12:30:00 AM,10.944,0.0
3424,06/25/25 12:45:00 AM,10.944,0.0
3425,06/25/25 01:00:00 AM,11.041,0.0
3426,06/25/25 01:15:00 AM,11.041,0.0
3427,06/25/25 01:30:00 AM,11.236,0.0
3428,06/25/25 01:45:00 AM,12.980,0.0
3429,06/25/25 02:00:00 AM,14.230,0.0
3430,06/25/25 02:15:00 AM,15.282,0.0
3431,06/25/25 02:30:00 AM,17.094,0.0
3432,06/25/25 02:45:00 AM,17.284,0.0
3433,06/25/25 03:00:00 AM,17.189,0.0
3434,06/25/25 03:15:00 AM,17.760,0.0
3435,06/25/25 03:30:00 AM,18.236,0.0
3436,06/25/25 03:45:00 AM,18.236,0.0
3437,06/25/25 04:00:00 AM,17.950,0.0
3438,06/25/25 04:15:00 AM,17.950,0.0
3439,06/25/25 04:30:00 AM,17.284,0.0
3440,06/25/25 04:45:00 AM,17.379,0.0
3441,06/25/25 05:00:00 AM,17.189,8.0
3442,06/25/25 05:15:00 AM,16.713,34.0
3443,06/25/25 05:30:00 AM,16.046,71.0
3444,06/25/25 05:45:00 AM,16.141,112.0
3445,06/25/25 06:00:00 AM,15.664,208.0
3446,06/25/25 06:15:00 AM,17.189,256.0
3447,06/25/25 06:30:00 AM,17.284,352.0
3448,06/25/25 06:45:00 AM,17.379,480.0
3449,06/25/25 07:00:00 AM,17.475,704.0
3450,06/25/25 07:15:00 AM,16.237,576.0
3451,06/25/25 07:30:00 AM,15.569,704.0
3452,06/25/25 07:45:00 AM,14.900,576.0
3453,06/25/25 08:00:00 AM,14.613,672.0
3454,06/25/25 08:15:00 AM,14.421,960.0
3455,06/25/25 08:30:00 AM,14.325,960.0
3456,06/25/25 08:45:00 AM,13.750,1088.0
3457,06/25/25 09:00:00 AM,12.690,1088.0
3458,06/25/25 09:15:00 AM,12.594,1280.0
3459,06/25/25 09:30:00 AM,12.594,1472.0
3460,06/25/25 09:45:00 AM,12.787,1344.0
3461,06/25/25 10:00:00 AM,12.497,1088.0
3462,06/25/25 10:15:00 AM,12.110,1408.0
3463,06/25/25 10:30:00 AM,12.013,1344.0
3464,06/25/25 10:45:00 AM,11.819,1152.0
3465,06/25/25 11:00:00 AM,11.528,1344.0
3466,06/25/25 11:15:00 AM,11.236,1216.0
3467,06/25/25 11:30:00 AM,10.846,576.0
3468,06/25/25 11:45:00 AM,10.553,512.0
3469,06/25/25 12:00:00 PM,10.748,1536.0
3470,06/25/25 12:15:00 PM,10.846,992.0
3471,06/25/25 12:30:00 PM,10.846,512.0
3472,06/25/25 12:45:00 PM,11.139,1728.0
3473,06/25/25 01:00:00 PM,12.110,960.0
3474,06/25/25 01:15:00 PM,12.787,1664.0
3475,06/25/25 01:30:00 PM,13.750,1728.0
3476,06/25/25 01:45:00 PM,13.846,1728.0
3477,06/25/25 02:00:00 PM,14.038,1792.0
3478,06/25/25 02:15:00 PM,13.846,1792.0
3479,06/25/25 02:30:00 PM,13.654,1792.0
3480,06/25/25 02:45:00 PM,13.558,1920.0
3481,06/25/25 03:00:00 PM,13.558,1856.0
3482,06/25/25 03:15:00 PM,13.750,1984.0
3483,06/25/25 03:30:00 PM,13.558,1856.0
3484,06/25/25 03:45:00 PM,13.461,1728.0
3485,06/25/25 04:00:00 PM,13.654,1664.0
3486,06/25/25 04:15:00 PM,13.558,1664.0
3487,06/25/25 04:30:00 PM,13.558,1600.0
3488,06/25/25 04:45:00 PM,13.461,1280.0
3489,06/25/25 05:00:00 PM,13.558,1792.0
3490,06/25/25 05:15:00 PM,13.365,1536.0
3491,06/25/25 05:30:00 PM,13.654,1024.0
3492,06/25/25 05:45:00 PM,13.750,960.0
3493,06/25/25 06:00:00 PM,13.750,512.0
3494,06/25/25 06:15:00 PM,14.134,432.0
3495,06/25/25 06:30:00 PM,13.942,576.0
3496,06/25/25 06:45:00 PM,14.325,368.0
3497,06/25/25 07:00:00 PM,14.134,496.0
3498,06/25/25 07:15:00 PM,14.421,232.0
3499,06/25/25 07:30:00 PM,14.517,136.0
3500,06/25/25 07:45:00 PM,14.517,98.0
3501,06/25/25 08:00:00 PM,14.900,40.0
3502,06/25/25 08:15:00 PM,14.613,20.0
3503,06/25/25 08:30:00 PM,14.038,5.0
3504,06/25/25 08:45:00 PM,14.325,0.0
3505,06/25/25 09:00:00 PM,14.230,0.0
3506,06/25/25 09:15:00 PM,12.497,0.0
3507,06/25/25 09:30:00 PM,12.401,0.0
3508,06/25/25 09:45:00 PM,13.173,0.0
3509,06/25/25 10:00:00 PM,14.038,0.0
3510,06/25/25 10:15:00 PM,15.569,0.0
3511,06/25/25 10:30:00 PM,16.046,0.0
3512,06/25/25 10:45:00 PM,16.523,0.0
3513,06/25/25 11:00:00 PM,16.999,0.0
3514,06/25/25 11:15:00 PM,17.094,0.0
3515,06/25/25 11:30:00 PM,17.284,0.0
3516,06/25/25 11:45:00 PM,17.284,0.0
3517,06/26/25 12:00:00 AM,17.284,0.0
3518,06/26/25 12:15:00 AM,17.379,0.0
3519,06/26/25 12:30:00 AM,17.094,0.0
3520,06/26/25 12:45:00 AM,16.999,0.0
3521,06/26/25 01:00:00 AM,16.903,0.0
3522,06/26/25 01:15:00 AM,16.808,0.0
3523,06/26/25 01:30:00 AM,16.808,0.0
3524,06/26/25 01:45:00 AM,16.808,0.0
3525,06/26/25 02:00:00 AM,16.618,0.0
3526,06/26/25 02:15:00 AM,16.903,0.0
3527,06/26/25 02:30:00 AM,16.713,0.0
3528,06/26/25 02:45:00 AM,16.332,0.0
3529,06/26/25 03:00:00 AM,16.427,0.0
3530,06/26/25 03:15:00 AM,16.427,0.0
3531,06/26/25 03:30:00 AM,15.855,0.0
3532,06/26/25 03:45:00 AM,16.046,0.0
3533,06/26/25 04:00:00 AM,16.332,0.0
3534,06/26/25 04:15:00 AM,16.427,0.0
3535,06/26/25 04:30:00 AM,16.237,0.0
3536,06/26/25 04:45:00 AM,16.427,0.0
3537,06/26/25 05:00:00 AM,16.427,2.0
3538,06/26/25 05:15:00 AM,16.332,23.0
3539,06/26/25 05:30:00 AM,16.141,43.0
3540,06/26/25 05:45:00 AM,16.141,123.0
3541,06/26/25 06:00:00 AM,16.237,304.0
3542,06/26/25 06:15:00 AM,16.046,336.0
3543,06/26/25 06:30:00 AM,16.141,304.0
3544,06/26/25 06:45:00 AM,15.760,272.0
3545,06/26/25 07:00:00 AM,15.664,240.0
3546,06/26/25 07:15:00 AM,15.569,352.0
3547,06/26/25 07:30:00 AM,15.378,368.0
3548,06/26/25 07:45:00 AM,15.091,432.0
3549,06/26/25 08:00:00 AM,14.996,336.0
3550,06/26/25 08:15:00 AM,14.900,512.0
3551,06/26/25 08:30:00 AM,14.517,464.0
3552,06/26/25 08:45:00 AM,14.421,448.0
3553,06/26/25 09:00:00 AM,14.517,480.0
3554,06/26/25 09:15:00 AM,14.230,512.0
3555,06/26/25 09:30:00 AM,14.038,768.0
3556,06/26/25 09:45:00 AM,12.401,672.0
3557,06/26/25 10:00:00 AM,12.304,464.0
3558,06/26/25 10:15:00 AM,12.304,608.0
3559,06/26/25 10:30:00 AM,11.722,464.0
3560,06/26/25 10:45:00 AM,11.431,432.0
3561,06/26/25 11:00:00 AM,11.431,480.0
3562,06/26/25 11:15:00 AM,11.431,368.0
3563,06/26/25 11:30:00 AM,11.625,608.0
3564,06/26/25 11:45:00 AM,11.916,1344.0
3565,06/26/25 12:00:00 PM,11.722,768.0
3566,06/26/25 12:15:00 PM,11.722,480.0
3567,06/26/25 12:30:00 PM,11.625,480.0
3568,06/26/25 12:45:00 PM,11.916,800.0
3569,06/26/25 01:00:00 PM,11.916,608.0
3570,06/26/25 01:15:00 PM,12.013,480.0
3571,06/26/25 01:30:00 PM,12.207,400.0
3572,06/26/25 01:45:00 PM,12.304,192.0
3573,06/26/25 02:00:00 PM,12.497,160.0
3574,06/26/25 02:15:00 PM,12.690,144.0
3575,06/26/25 02:30:00 PM,12.980,208.0
3576,06/26/25 02:45:00 PM,13.461,304.0
3577,06/26/25 03:00:00 PM,13.942,256.0
3578,06/26/25 03:15:00 PM,14.325,352.0
3579,06/26/25 03:30:00 PM,14.709,432.0
3580,06/26/25 03:45:00 PM,14.900,240.0
3581,06/26/25 04:00:00 PM,15.282,400.0
3582,06/26/25 04:15:00 PM,15.378,608.0
3583,06/26/25 04:30:00 PM,15.664,448.0
3584,06/26/25 04:45:00 PM,15.951,480.0
3585,06/26/25 05:00:00 PM,16.141,432.0
3586,06/26/25 05:15:00 PM,16.237,480.0
3587,06/26/25 05:30:00 PM,16.141,576.0
3588,06/26/25 05:45:00 PM,16.046,272.0
3589,06/26/25 06:00:00 PM,16.141,224.0
3590,06/26/25 06:15:00 PM,16.141,240.0
3591,06/26/25 06:30:00 PM,16.046,168.0
3592,06/26/25 06:45:00 PM,16.046,216.0
3593,06/26/25 07:00:00 PM,16.141,168.0
3594,06/26/25 07:15:00 PM,16.141,128.0
3595,06/26/25 07:30:00 PM,16.046,77.0
3596,06/26/25 07:45:00 PM,16.141,50.0
3597,06/26/25 08:00:00 PM,16.237,19.0
3598,06/26/25 08:15:00 PM,16.237,7.0
3599,06/26/25 08:30:00 PM,16.237,1.0
3600,06/26/25 08:45:00 PM,16.237,0.0
3601,06/26/25 09:00:00 PM,16.237,0.0
3602,06/26/25 09:15:00 PM,16.237,0.0
3603,06/26/25 09:30:00 PM,15.760,0.0
3604,06/26/25 09:45:00 PM,15.569,0.0
3605,06/26/25 10:00:00 PM,15.569,0.0
3606,06/26/25 10:15:00 PM,15.664,0.0
3607,06/26/25 10:30:00 PM,15.664,0.0
3608,06/26/25 10:45:00 PM,15.760,0.0
3609,06/26/25 11:00:00 PM,16.046,0.0
3610,06/26/25 11:15:00 PM,16.427,0.0
3611,06/26/25 11:30:00 PM,16.427,0.0
3612,06/26/25 11:45:00 PM,16.332,0.0
3613,06/27/25 12:00:00 AM,15.951,0.0
3614,06/27/25 12:15:00 AM,15.091,0.0
3615,06/27/25 12:30:00 AM,15.569,0.0
3616,06/27/25 12:45:00 AM,15.855,0.0
3617,06/27/25 01:00:00 AM,15.664,0.0
3618,06/27/25 01:15:00 AM,16.046,0.0
3619,06/27/25 01:30:00 AM,16.427,0.0
3620,06/27/25 01:45:00 AM,16.618,0.0
3621,06/27/25 02:00:00 AM,16.713,0.0
3622,06/27/25 02:15:00 AM,16.713,0.0
3623,06/27/25 02:30:00 AM,16.713,0.0
