date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,shoot.no,shoot.length.cm,rhipidium.no,rhipidium.height.cm,spathe.id,spathe.stage.PS,spathe.stage.0,spathe.stage.1,spathe.stage.2,spathe.stage.3,spathe.stage.4,spathe.stage.5,spathe.stage.6,spathe.stage.7,spathe.stage.unk,no.seeds,no.ovules.w.stigma,notes
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,2,83.5,5,43,F,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,A,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,B,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,E,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,F,0,0,0,0,0,0,1,0,0,0,4,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,G,0,0,0,0,0,0,1,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,H,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,I,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,J,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,1,16,K,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,A,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,B,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,D,0,0,0,0,0,1,0,0,0,0,13,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,E,0,0,0,0,0,1,0,0,0,0,13,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,2,18.5,F,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,B,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,C,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,D,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,E,0,0,0,0,0,1,0,0,0,0,14,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,3,42,F,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,A,0,0,0,0,0,1,0,0,0,0,13,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,B,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,C,0,0,0,0,0,1,0,0,0,0,14,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,D,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,E,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,4,54,F,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,A,0,0,0,0,0,1,0,0,0,0,15,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,B,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,C,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,D,0,0,0,0,0,1,0,0,0,0,14,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,E,0,0,0,0,0,0,1,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,F,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,3,102,5,63,G,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,A,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,B,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,C,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,D,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,E,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,F,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,G,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,H,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,I,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,1,9,J,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,A,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,D,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,E,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,F,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,G,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,H,0,0,0,0,0,0,1,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,2,19.5,I,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,A,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,B,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,C,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,D,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,E,0,0,0,0,0,0,1,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,3,34,F,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,B,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,D,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,E,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,F,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,G,0,0,0,0,0,0,1,0,0,0,5,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,H,0,0,0,0,0,0,1,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,I,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,J,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,4,87.5,4,47,K,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,1,6,A,0,0,0,0,0,0,0,1,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,A,0,0,0,0,0,0,1,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,B,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,C,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,E,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,2,16,F,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,A,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,D,0,0,0,0,1,1,0,0,0,0,5,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,E,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,3,28,F,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,4,39,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,4,39,B,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,4,39,C,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,4,39,D,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,4,39,E,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,5,51,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,5,51,B,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,5,51,C,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,5,51,D,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,5,51,E,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,B,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,D,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,E,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,5,87.5,6,55,F,1,0,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,A,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,B,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,C,0,0,0,0,0,0,1,0,0,0,11,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,D,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,E,0,0,0,0,0,0,1,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,1,NA,F,0,0,0,0,0,0,1,0,0,0,6,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,2,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,2,NA,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,2,NA,C,0,0,0,0,0,0,1,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,3,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,3,NA,B,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,3,NA,C,0,0,0,0,0,0,1,0,0,0,11,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,4,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,4,NA,B,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,4,NA,C,0,0,0,0,0,0,1,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,4,NA,D,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,4,NA,E,0,0,0,0,0,0,1,0,0,0,11,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,5,NA,A,0,0,0,0,0,0,1,0,0,0,12,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,6,NA,A,0,0,0,0,0,0,1,0,0,0,14,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,7,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,1,101,7,NA,B,0,0,0,0,0,0,1,0,0,0,14,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,1,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,1,NA,B,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,1,NA,C,0,0,0,0,0,0,1,0,0,0,4,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,1,NA,D,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,1,NA,E,0,0,0,0,0,0,1,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,2,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,2,NA,B,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,2,NA,C,0,0,0,0,0,0,1,0,0,0,6,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,2,NA,D,0,0,0,0,0,0,1,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,3,NA,A,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,2,72,3,NA,B,0,0,0,0,0,0,1,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,1,NA,A,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,1,NA,B,0,0,0,0,0,1,0,0,0,0,4,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,1,NA,C,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,1,NA,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,1,NA,E,0,0,0,0,0,1,0,0,0,0,4,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,A,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,B,0,0,0,0,1,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,C,0,0,0,0,0,1,0,0,0,0,13,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,D,0,0,0,0,0,1,0,0,0,0,7,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,E,0,0,0,0,0,1,0,0,0,0,13,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,F,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,2,NA,G,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,3,NA,A,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,3,NA,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,3,NA,C,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,3,NA,D,0,0,0,0,0,1,0,0,0,0,11,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,3,NA,E,0,0,0,0,0,1,0,0,0,0,14,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,4,NA,A,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,4,NA,B,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,4,NA,C,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,4,NA,D,0,0,0,0,0,1,0,0,0,0,6,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,4,NA,E,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,5,NA,A,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,5,NA,B,0,0,0,1,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,5,NA,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,5,NA,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,5,NA,E,0,0,0,0,0,1,0,0,0,0,9,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,6,NA,A,0,1,0,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,6,NA,B,0,0,1,0,0,0,0,0,0,0,0,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,6,NA,C,0,0,0,0,0,1,0,0,0,0,12,0,NA
7/24/2024,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,3,112,6,NA,D,0,0,0,0,0,1,0,0,0,0,11,0,NA
