date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,sea.temperature.C,quadrat.no,shoot.type,quadrat.size,shoot.no,notes
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,4,reproductive ,0.25,2,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,5,reproductive ,0.25,0,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,1,vegetative,0.0625,27,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,2,vegetative,0.0625,30,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,3,vegetative,0.0625,35,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,4,vegetative,0.0625,18,HOBO was covered by plume of filamentous algae
8/20/2025,MA,New Bedford,CC,TP.SO,MA Division of Marine Fisheries,41.595157,-70.911218,22.6,5,vegetative,0.0625,12,HOBO was covered by plume of filamentous algae
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,1,reproductive,0.25,16,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,2,reproductive,0.25,11,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,3,reproductive,0.25,9,saw Stage  3 adjacent to quadrat 3
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,4,reproductive,0.25,3,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,5,reproductive,0.25,2,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,1,vegetative,0.0625,20,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,2,vegetative,0.0625,15,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,3,vegetative,0.0625,22,saw Stage  3 adjacent to quadrat 3
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,4,vegetative,0.0625,10,NA
5/13/2025,MA,Darmouth,DL,TP.FS,MA Division of Marine Fisheries,41.528514,-70.976588,18.3,5,vegetative,0.0625,21,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,1,reproductive,0.25,26,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,2,reproductive,0.25,10,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,3,reproductive,0.25,12,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,4,reproductive,0.25,9,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,5,reproductive,0.25,26,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,1,vegetative,0.0625,11,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,2,vegetative,0.0625,8,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,3,vegetative,0.0625,13,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,4,vegetative,0.0625,19,NA
5/27/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,5,vegetative,0.0625,22,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,1,reproductive,0.25,16,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,4,reproductive,0.25,3,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,2,reproductive ,0.25,11,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,3,reproductive ,0.25,9,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,5,reproductive ,0.25,2,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,2,vegetative,0.0625,15,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,3,vegetative,0.0625,22,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,4,vegetative,0.0625,10,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,5,vegetative,0.0625,21,NA
6/12/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,18.3,1,vegetative ,0.0625,20,NA
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,1,reproductive,0.25,4,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,2,reproductive,0.25,10,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,3,reproductive,0.25,0,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,4,reproductive,0.25,7,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,5,reproductive,0.25,9,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,1,vegetative,0.0625,16,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,2,vegetative,0.0625,18,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,3,vegetative,0.0625,9,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,4,vegetative,0.0625,20,the hobo was semi gunky
6/25/2025,MA,Demerest,DL,TP.PB,MA Division of Marine Fisheries ,41.528514,-70.976588,23.2,5,vegetative,0.0625,12,the hobo was semi gunky
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,1,reproductive ,0.25,6,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,2,reproductive ,0.25,5,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,3,reproductive ,0.25,5,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,4,reproductive ,0.25,13,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,5,reproductive ,0.25,7,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,1,vegetative,0.0625,18,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,2,vegetative,0.0625,12,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,3,vegetative,0.0625,8,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,4,vegetative,0.0625,16,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
6/30/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,5,vegetative,0.0625,15,"Due to extreme fog, could not find HOBO using land markers. Performed survey in assumed area of HOBO. Please note that there was an extensive seagrass flowering shoot collection done week prior so densite numbers may be influenced. "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,1,reproductive ,0.25,10,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,2,reproductive ,0.25,5,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,3,reproductive ,0.25,12,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,4,reproductive ,0.25,2,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,5,reproductive ,0.25,10,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,1,vegetative,0.0625,30,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,2,vegetative,0.0625,8,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,3,vegetative,0.0625,19,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,4,vegetative,0.0625,20,"found HOBO, slight biofouling "
7/9/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24,5,vegetative,0.0625,22,"found HOBO, slight biofouling "
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,1,reproductive ,0.25,11,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,2,reproductive ,0.25,1,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,3,reproductive ,0.25,8,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,4,reproductive ,0.25,2,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,5,reproductive ,0.25,2,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,1,vegetative,0.0625,23,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,2,vegetative,0.0625,16,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,3,vegetative,0.0625,23,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,4,vegetative,0.0625,18,Hobo was gunky but was cleaned
7/24/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,24.9,5,vegetative,0.0625,19,Hobo was gunky but was cleaned
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,1,reproductive ,0.25,2,Repros are very dead
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,2,reproductive ,0.25,2,Repros are very dead
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,3,reproductive ,0.25,3,Repros are very dead
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,4,reproductive ,0.25,2,Repros are very dead
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,5,reproductive ,0.25,2,Repros are very dead
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,1,vegetative,0.0625,39,NA
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,2,vegetative,0.0625,23,NA
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,3,vegetative,0.0625,40,NA
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,4,vegetative,0.0625,27,NA
8/5/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,23.9,5,vegetative,0.0625,10,NA
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,1,reproductive ,0.25,3,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,2,reproductive ,0.25,0,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,3,reproductive ,0.25,1,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,4,reproductive ,0.25,4,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,5,reproductive ,0.25,3,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,1,vegetative,0.0625,32,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,2,vegetative,0.0625,33,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,3,vegetative,0.0625,16,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,4,vegetative,0.0625,44,HOBO was covered in sediment/ gunk
8/20/2025,MA,Demerest,DL,TP.SO,MA Division of Marine Fisheries ,41.528514,-70.976588,22.8,5,vegetative,0.0625,25,HOBO was covered in sediment/ gunk
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,1,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,2,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,3,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,4,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,5,reproductive,0.25,1,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,1,vegetative,0.0625,22,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,2,vegetative,0.0625,23,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,3,vegetative,0.0625,22,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,4,vegetative,0.0625,17,NA
4/17/2024,MA,Falmouth,GB,FS.IS,MA Division of Marine Fisheries,41.524995,-70.673056,7.8,5,vegetative,0.0625,25,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,1,reproductive,0.25,1,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,2,reproductive,0.25,3,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,3,reproductive,0.25,1,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,4,reproductive,0.25,2,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,5,reproductive,0.25,13,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,1,vegetative,0.0625,23,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,2,vegetative,0.0625,21,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,3,vegetative,0.0625,42,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,4,vegetative,0.0625,45,NA
5/8/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,11.5,5,vegetative,0.0625,55,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,1,reproductive,0.25,2,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,2,reproductive,0.25,7,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,3,reproductive,0.25,0,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,4,reproductive,0.25,3,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,5,reproductive,0.25,2,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,1,vegetative,0.0625,19,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,2,vegetative,0.0625,21,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,3,vegetative,0.0625,49,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,4,vegetative,0.0625,48,NA
5/22/2024,MA,Falmouth,GB,FS.HC,MA Division of Marine Fisheries,41.524995,-70.673056,16.1,5,vegetative,0.0625,37,NA
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,1,reproductive,0.25,0,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,2,reproductive,0.25,4,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,3,reproductive,0.25,2,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,4,reproductive,0.25,3,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,5,reproductive,0.25,1,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,1,vegetative,0.0625,28,NA
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,2,vegetative,0.0625,22,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,3,vegetative,0.0625,20,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,4,vegetative,0.0625,45,
6/6/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,17.1,5,vegetative,0.0625,32,
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,1,reproductive,0.25,5,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,2,reproductive,0.25,3,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,3,reproductive,0.25,1,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,4,reproductive,0.25,3,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,5,reproductive,0.25,5,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,1,vegetative,0.0625,31,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,2,vegetative,0.0625,49,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,3,vegetative,0.0625,43,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,4,vegetative,0.0625,43,water was calm and had near 100% visibility!
7/1/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.2,5,vegetative,0.0625,36,water was calm and had near 100% visibility!
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,1,reproductive,0.25,1,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,2,reproductive,0.25,0,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,3,reproductive,0.25,2,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,4,reproductive,0.25,1,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,5,reproductive,0.25,3,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,1,vegetative,0.0625,30,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,2,vegetative,0.0625,26,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,3,vegetative,0.0625,36,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,4,vegetative,0.0625,22,
7/16/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,24.8,5,vegetative,0.0625,28,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,1,reproductive,0.25,1,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,2,reproductive,0.25,1,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,3,reproductive,0.25,0,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,4,reproductive,0.25,0,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,5,reproductive,0.25,3,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,1,vegetative,0.0625,33,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,2,vegetative,0.0625,40,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,3,vegetative,0.0625,23,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,4,vegetative,0.0625,48,
7/26/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,21.6,5,vegetative,0.0625,34,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,1,reproductive,0.25,2,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,2,reproductive,0.25,0,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,3,reproductive,0.25,0,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,4,reproductive,0.25,2,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,5,reproductive,0.25,0,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,1,vegetative,0.0625,23,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,2,vegetative,0.0625,33,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,3,vegetative,0.0625,59,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,4,vegetative,0.0625,40,
7/30/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,23.2,5,vegetative,0.0625,45,
